Driver,Tomaz Nunes
Vehicle,mx5 mx52016
Venue,charlotte 2018 2019 roval
Session,Practice
Session Date,02/08/2025
Session Time,13:07:56
Sample Rate,360,Hz
Session Duration,4.25,s

AirTemp,AirDensity,LapBestNLapLap,LFwearL,Alt,MemSoftPageFaultSec,LFtempM,LFpressure,RFodometer,AirPressure,Brake,Clutch,BrakeABSactive,TrackTempCrew,BrakeABScutPct,BrakeRaw,ClutchRaw,LFwearR,CarDistAhead,LRTiresAvailable,CarDistBehind,PlayerTrackSurfaceMaterial,ChanAvgLatency,RRTiresAvailable,LRTiresUsed,RearTireSetsAvailable,ChanClockSkew,CpuUsageFG,ChanLatency,LapDist,LapDeltaToSessionBestLap,ChanPartnerQuality,SteeringWheelAngleMax,LRcoldPressure,ChanQuality,SteeringWheelLimiter,LFtempL,LapDeltaToBestLap_OK,CpuUsageBG,LFTiresUsed,IsOnTrack,LRtempR,FastRepairAvailable,P2P_Count,DriverMarker,IsOnTrackCar,Engine0_RPM,dpFuelAddKg,LapBestNLapTime,EngineWarnings,EnterExitReset,FastRepairUsed,FogLevel,LFbrakeLinePress,FrameRate,LFtempCL,SessionFlags,FrontTireSetsAvailable,Gear,LFshockDefl,FrontTireSetsUsed,FuelLevel,LRpressure,RFcoldPressure,FuelLevelPct,RRcoldPressure,LFtempCR,FuelPress,FuelUsePerHour,GpuUsage,HandbrakeRaw,LRtempCM,LFTiresAvailable,LFcoldPressure,RFtempCR,ManualBoost,LFodometer,LFrideHeight,LFshockVel,LFspeed,LFtempCM,LFtempR,RightTireSetsUsed,LFwearM,LRbrakeLinePress,dpLRTireColdPress,RRpressure,LRodometer,LRrideHeight,YawRate,LRshockDefl,LRshockVel,LRspeed,LRtempCL,LRtempCR,TrackWetness,LRtempL,LapDeltaToBestLap,LRtempM,LRwearL,LRwearM,SteeringWheelPctTorque,LRwearR,Lap,TireRR_RumblePitch,LapBestLap,LapBestLapTime,PitOptRepairLeft,LapCompleted,LapCurrentLapTime,LapDeltaToSessionBestLap_OK,LapDeltaToBestLap_DD,LapDeltaToOptimalLap,LapDeltaToOptimalLap_DD,LapDeltaToOptimalLap_OK,LapDeltaToSessionBestLap_DD,WaterLevel,LapDeltaToSessionLastlLap,LapDeltaToSessionLastlLap_DD,Voltage,LapDeltaToSessionLastlLap_OK,LapDeltaToSessionOptimalLap,dpFuelAutoFillActive,PlayerCarPosition,PlayerCarClassPosition,PitSvRFP,LapDeltaToSessionOptimalLap_DD,LapDeltaToSessionOptimalLap_OK,LapDistPct,SteeringWheelPctTorqueSignStops,RRshockVel,LapLasNLapSeq,LapLastLapTime,LapLastNLapTime,Roll,Lat,LatAccel,LeftTireSetsAvailable,RRtempM,LeftTireSetsUsed,SessionTime,PitRepairLeft,Lon,PlayerCarMyIncidentCount,LongAccel,ManifoldPress,ManualNoBoost,dpRRTireColdPress,MemPageFaultSec,OilLevel,OilPress,OilTemp,dcTriggerWindshieldWipers,SessionTimeOfDay,OnPitRoad,ShiftGrindRPM,P2P_Status,SteeringWheelUseLinear,PaceMode,PitSvFlags,PitSvLRP,PitSvFuel,PitSvLFP,RightTireSetsAvailable,PitSvRRP,PitSvTireCompound,Pitch,dpRRTireChange,PitchRate,PitsOpen,PlayerCarTeamIncidentCount,PitstopActive,PlayerCarClass,TireSetsAvailable,PlayerCarDriverIncidentCount,PlayerCarDryTireSetLimit,PlayerCarIdx,PlayerCarPowerAdjust,PlayerCarInPitStall,RFshockDefl,PlayerCarPitSvStatus,PlayerCarTowTime,PlayerCarWeightPenalty,PlayerFastRepairsUsed,SteeringWheelPctTorqueSign,PlayerIncidents,PlayerTireCompound,dpFastRepair,PlayerTrackSurface,RFwearR,Precipitation,PushToPass,PushToTalk,RFTiresAvailable,RFTiresUsed,RFbrakeLinePress,RFpressure,RFrideHeight,RFshockVel,RFspeed,RFtempCL,RFtempCM,RFtempL,RFtempM,RFtempR,RFwearL,RFwearM,RPM,RRTiresUsed,RRbrakeLinePress,RRodometer,RRrideHeight,RRshockDefl,RRspeed,RRtempCL,RRtempCM,WindVel,RRtempCR,RRtempL,RRtempR,RRwearL,dpLRTireChange,RRwearM,RRwearR,RearTireSetsUsed,RelativeHumidity,RollRate,dpFuelFill,SteeringWheelAngle,SessionJokerLapsRemain,SessionLapsRemain,SessionLapsRemainEx,SessionLapsTotal,SessionNum,SessionOnJokerLap,SessionState,SessionTick,SessionTimeRemain,SessionTimeTotal,SessionUniqueID,ShiftIndicatorPct,ShiftPowerPct,Shifter,Skies,SolarAltitude,SolarAzimuth,Speed,SteeringWheelMaxForceNm,SteeringWheelPctDamper,SteeringWheelPctIntensity,SteeringWheelPctSmoothing,SteeringWheelTorque,SteeringWheelTorque_ST,Throttle,ThrottleRaw,TireLF_RumblePitch,TireLR_RumblePitch,TireRF_RumblePitch,TireSetsUsed,TrackTemp,VelocityX,VelocityY,VelocityZ,VertAccel,WaterTemp,WeatherDeclaredWet,WindDir,Yaw,YawNorth,dcPitSpeedLimiterToggle,dcStarter,dcToggleWindshieldWipers,dpFuelAutoFillEnabled,dpLFTireChange,dpLFTireColdPress,dpRFTireChange,dpRFTireColdPress,dpWindshieldTearoff
30.8323,1.14425,0,99.3127,206.248,0,36.6767,206.843,0,100393,100,0,0,45,100,0,100,99.2896,500000,1,500000,5,0.186526,1,1,1,0,50.8499,0.2,242.789,0,100,17.2786,206.843,99.8069,0,36.6663,0,16.2333,1,1,36.6713,0,0,0,1,1108.92,44.9867,0,16,1,0,0,96.2268,72.0606,42.9419,268697600,1,0,0.138706,1,23.8136,206.843,206.843,52.9349,206.843,44.0932,4,2.85274,82.1175,0,45.8949,1,206.843,38.5048,0,0,0.116726,1.47791e-06,1.30325e-05,43.4166,36.6772,1,99.3006,50.8689,206.843,206.843,0,0.121458,6.84891e-07,0.143411,1.72701e-05,1.95975e-05,43.4596,46.5959,1,36.6685,0,36.6713,99.1916,98.773,13.6885,98.7563,2,0,-1,-1,0,1,237.777,0,0,0,0,0,0,5,0,0,12.4,0,0,0,0,0,206.843,0,0,6.74673,-4.51726,2.33719e-05,0,-1,0,0.0129169,35.3507252589295,0.0128728,1,36.6721,1,1079.03885226734,0,-80.6852869704116,6,0.0114448,0.379566,0,206.843,0,6.4,3.0615,77.0581,0,44279,1,0,0,1,4,0,206.843,44.9867,206.843,1,206.843,0,-0.00996041,0,-6.7451e-07,1,6,0,74,1,6,0,0,0,1,0.139772,0,0,0,0,-13.6885,0,0,0,1,99.9599,0,0,0,1,1,96.2268,206.843,0.115832,-2.75267e-06,1.76115e-05,41.2626,38.9742,36.6771,36.6771,36.6709,99.7083,99.9531,1108.92,1,50.8689,0,0.116115,0.15102,2.14198e-05,44.7811,42.5195,0.82666,38.8502,36.6721,36.6696,99.1525,0,99.3217,99.9278,1,32.7054,-3.35242e-07,0,0.0710373,0,32767,32767,32767,0,0,4,41277,2520.97781439932,3600,1,100,0,0,2,1.16097,2.3261,5.62603e-05,18.4382,0,50,0,-2.52392,-2.524,0,0,0,0,0,1,45,-4.58022e-06,-1.19016e-06,-4.90284e-06,0.99987,77.0233,0,4.75277,0.00314487,3.4187,0,0,0,0,0,206.843,0,206.843,0
30.8323,1.14425,0,99.3127,206.248,0,36.6766,206.843,0,100393,100,0,0,45,100,0,100,99.2896,500000,1,500000,5,0.186526,1,1,1,0,50.8555,0.2,242.789,0,100,17.2786,206.843,99.7885,0,36.6662,0,16.25,1,1,36.6712,0,0,0,1,1107.95,44.9867,0,16,1,0,0,96.2268,72.0588,42.9419,268697600,1,0,0.138706,1,23.8136,206.843,206.843,52.9349,206.843,44.0932,4,2.85274,82.1268,0,45.8949,1,206.843,38.5048,0,0,0.116726,5.60767e-06,1.55919e-05,43.4166,36.6771,1,99.3006,50.8689,206.843,206.843,0,0.121458,-4.54816e-07,0.143411,1.14959e-05,1.91081e-05,43.4596,46.5959,1,36.6684,0,36.6712,99.1916,98.773,13.6881,98.7563,2,0,-1,-1,0,1,237.78,0,0,0,0,0,0,5,0,0,12.4,0,0,0,0,0,206.843,0,0,6.74673,-4.51713,1.81435e-05,0,-1,0,0.0129169,35.3507252589295,0.0128891,1,36.672,1,1079.04163004512,0,-80.6852869704116,6,0.01099,0.379632,0,206.843,0,6.4,3.0615,77.0582,0,44279,1,0,0,1,4,0,206.843,44.9867,206.843,1,206.843,0,-0.00996042,0,2.28754e-06,1,6,0,74,1,6,0,0,0,1,0.139772,0,0,0,0,-13.6881,0,0,0,1,99.9599,0,0,0,1,1,96.2268,206.843,0.115832,1.90193e-06,1.81036e-05,41.2626,38.9742,36.677,36.677,36.6708,99.7083,99.9531,1107.95,1,50.8689,0,0.116115,0.15102,2.19389e-05,44.7811,42.5195,0.826485,38.8502,36.672,36.6695,99.1525,0,99.3217,99.9278,1,32.7054,-1.4467e-06,0,0.0710373,0,32767,32767,32767,0,0,4,41277,2520.97503662155,3600,1,100,0,0,2,1.16097,2.3261,6.50035e-05,18.4382,0,50,0,-2.52384,-2.5241,0,0,0,0,0,1,45,-2.6243e-05,-1.03956e-06,-4.71679e-06,0.999867,77.0233,0,4.7524,0.00314487,3.4187,0,0,0,0,0,206.843,0,206.843,0
30.8323,1.14425,0,99.3127,206.248,0,36.6765,206.843,0,100393,100,0,0,45,100,0,100,99.2896,500000,1,500000,5,0.186526,1,1,1,0,50.8612,0.2,242.789,0,100,17.2786,206.843,99.7701,0,36.6661,0,16.2666,1,1,36.6711,0,0,0,1,1106.98,44.9867,0,16,1,0,0,96.2268,72.057,42.9419,268697600,1,0,0.138706,1,23.8136,206.843,206.843,52.9349,206.843,44.0932,4,2.85274,82.1361,0,45.8949,1,206.843,38.5048,0,0,0.116725,9.73743e-06,1.81512e-05,43.4166,36.677,1,99.3006,50.8689,206.843,206.843,0,0.121458,-1.59452e-06,0.143411,5.72178e-06,1.86186e-05,43.4596,46.5959,1,36.6683,0,36.6711,99.1916,98.773,13.6877,98.7563,2,0,-1,-1,0,1,237.782,0,0,0,0,0,0,5,0,0,12.4,0,0,0,0,0,206.843,0,0,6.74673,-4.51699,1.29151e-05,0,-1,0,0.0129169,35.3507252589295,0.0129054,1,36.6718,1,1079.0444078229,0,-80.6852869704116,6,0.0105352,0.379698,0,206.843,0,6.4,3.0615,77.0583,0,44279,1,0,0,1,4,0,206.843,44.9867,206.843,1,206.843,0,-0.00996043,0,5.24959e-06,1,6,0,74,1,6,0,0,0,1,0.139772,0,0,0,0,-13.6877,0,0,0,1,99.9599,0,0,0,1,1,96.2268,206.843,0.115832,6.55652e-06,1.85958e-05,41.2626,38.9742,36.6769,36.6769,36.6707,99.7083,99.9531,1106.98,1,50.8689,0,0.116115,0.15102,2.2458e-05,44.7811,42.5195,0.826311,38.8502,36.6719,36.6694,99.1525,0,99.3217,99.9278,1,32.7054,-2.55816e-06,0,0.0710373,0,32767,32767,32767,0,0,4,41277,2520.97225884377,3600,1,100,0,0,2,1.16097,2.3261,7.37467e-05,18.4382,0,50,0,-2.52376,-2.52411,0,0,0,0,0,1,45,-4.79057e-05,-8.88958e-07,-4.53074e-06,0.999865,77.0234,0,4.75204,0.00314487,3.4187,0,0,0,0,0,206.843,0,206.843,0
30.8323,1.14425,0,99.3127,206.248,0,36.6763,206.843,0,100393,100,0,0,45,100,0,100,99.2896,500000,1,500000,5,0.186526,1,1,1,0,50.8668,0.2,242.789,0,100,17.2786,206.843,99.7516,0,36.666,0,16.2833,1,1,36.671,0,0,0,1,1106,44.9867,0,16,1,0,0,96.2268,72.0552,42.9419,268697600,1,0,0.138706,1,23.8136,206.843,206.843,52.9349,206.843,44.0932,4,2.85274,82.1455,0,45.8949,1,206.843,38.5048,0,0,0.116725,1.38672e-05,2.07106e-05,43.4166,36.6769,1,99.3006,50.8689,206.843,206.843,0,0.121458,-2.73423e-06,0.143411,-5.23723e-08,1.81291e-05,43.4596,46.5959,1,36.6682,0,36.671,99.1916,98.773,13.6873,98.7563,2,0,-1,-1,0,1,237.785,0,0,0,0,0,0,5,0,0,12.4,0,0,0,0,0,206.843,0,0,6.74673,-4.51685,7.68662e-06,0,-1,0,0.0129168,35.3507252589295,0.0129217,1,36.6717,1,1079.04718560068,0,-80.6852869704116,6,0.0100804,0.379764,0,206.843,0,6.4,3.0615,77.0583,0,44279,1,0,0,1,4,0,206.843,44.9867,206.843,1,206.843,0,-0.00996045,0,8.21164e-06,1,6,0,74,1,6,0,0,0,1,0.139772,0,0,0,0,-13.6873,0,0,0,1,99.9599,0,0,0,1,1,96.2268,206.843,0.115832,1.12111e-05,1.9088e-05,41.2626,38.9742,36.6768,36.6768,36.6705,99.7083,99.9531,1106,1,50.8689,0,0.116115,0.15102,2.29772e-05,44.7811,42.5195,0.826136,38.8502,36.6718,36.6693,99.1525,0,99.3217,99.9278,1,32.7054,-3.66962e-06,0,0.0710373,0,32767,32767,32767,0,0,4,41277,2520.96948106599,3600,1,100,0,0,2,1.16097,2.3261,8.24899e-05,18.4382,0,50,0,-2.52369,-2.52407,0,0,0,0,0,1,45,-6.95685e-05,-7.38357e-07,-4.34469e-06,0.999863,77.0234,0,4.75167,0.00314488,3.4187,0,0,0,0,0,206.843,0,206.843,0
30.8323,1.14425,0,99.3127,206.248,0,36.6762,206.843,0,100393,100,0,0,45,100,0,100,99.2896,500000,1,500000,5,0.186526,1,1,1,0,50.8725,0.2,242.789,0,100,17.2786,206.843,99.7332,0,36.6659,0,16.3,1,1,36.6709,0,0,0,1,1105.03,44.9867,0,16,1,0,0,96.2268,72.0534,42.9419,268697600,1,0,0.138706,1,23.8136,206.843,206.843,52.9349,206.843,44.0932,4,2.85274,82.1548,0,45.8949,1,206.843,38.5048,0,0,0.116725,1.79969e-05,2.327e-05,43.4166,36.6768,1,99.3006,50.8689,206.843,206.843,0,0.121458,-3.87393e-06,0.143411,-5.82652e-06,1.76396e-05,43.4596,46.5959,1,36.6681,0,36.6709,99.1916,98.773,13.6869,98.7563,2,0,-1,-1,0,1,237.788,0,0,0,0,0,0,5,0,0,12.4,0,0,0,0,0,206.843,0,0,6.74673,-4.51672,2.45818e-06,0,-1,0,0.0129168,35.3507252589295,0.012938,1,36.6716,1,1079.04996337845,0,-80.6852869704116,6,0.0096256,0.37983,0,206.843,0,6.4,3.0615,77.0584,0,44279,1,0,0,1,4,0,206.843,44.9867,206.843,1,206.843,0,-0.00996046,0,1.11737e-05,1,6,0,74,1,6,0,0,0,1,0.139772,0,0,0,0,-13.6869,0,0,0,1,99.9599,0,0,0,1,1,96.2268,206.843,0.115832,1.58657e-05,1.95801e-05,41.2626,38.9742,36.6767,36.6767,36.6704,99.7083,99.9531,1105.03,1,50.8689,0,0.116115,0.15102,2.34963e-05,44.7811,42.5195,0.825961,38.8502,36.6717,36.6692,99.1525,0,99.3217,99.9278,1,32.7054,-4.78107e-06,0,0.0710373,0,32767,32767,32767,0,0,4,41278,2520.96670328821,3600,1,100,0,0,2,1.16097,2.3261,9.12331e-05,18.4382,0,50,0,-2.52361,-2.52409,0,0,0,0,0,1,45,-9.12312e-05,-5.87756e-07,-4.15864e-06,0.99986,77.0234,0,4.75131,0.00314488,3.4187,0,0,0,0,0,206.843,0,206.843,0
30.8323,1.14425,0,99.3127,206.248,0,36.6761,206.843,0,100393,100,0,0,45,100,0,100,99.2896,500000,1,500000,5,0.186508,1,1,1,0.00277778,50.8964,0.194444,242.789,0,100,17.2786,206.843,99.7701,0,36.6658,0,16.3166,1,1,36.6708,0,0,0,1,1104.06,44.9867,0,16,1,0,0,96.2268,72.058,42.9419,268697600,1,0,0.138706,1,23.8136,206.843,206.843,52.9349,206.843,44.0932,4,2.85274,82.1639,0,45.8949,1,206.843,38.5048,0,0,0.116725,1.72504e-05,2.39049e-05,43.4166,36.6766,1,99.3006,50.8689,206.843,206.843,0,0.121458,-4.60472e-06,0.143411,-7.75495e-06,1.67262e-05,43.4596,46.5959,1,36.668,0,36.6708,99.1916,98.773,13.6866,98.7563,2,0,-1,-1,0,1,237.791,0,0,0,0,0,0,5,0,0,12.4,0,0,0,0,0,206.843,0,0,6.74673,-4.51664,-1.22155e-06,0,-1,0,0.0129168,35.3507252589295,0.0129351,1,36.6715,1,1079.05274115623,0,-80.6852869704116,6,0.00908667,0.379897,0,206.843,0,6.4,3.0615,77.0584,0,44279,1,0,0,1,4,0,206.843,44.9867,206.843,1,206.843,0,-0.00996047,0,1.1823e-05,1,6,0,74,1,6,0,0,0,1,0.139772,0,0,0,0,-13.6866,0,0,0,1,99.9599,0,0,0,1,1,96.2268,206.843,0.115832,1.6404e-05,1.90743e-05,41.2626,38.9742,36.6766,36.6766,36.6703,99.7083,99.9531,1104.06,1,50.8689,0,0.116115,0.15102,2.30506e-05,44.7811,42.5195,0.825789,38.8502,36.6716,36.6691,99.1525,0,99.3217,99.9278,1,32.7054,-3.39317e-06,0,0.0710373,0,32767,32767,32767,0,0,4,41278,2520.96392551043,3600,1,100,0,0,2,1.16097,2.3261,9.69107e-05,18.4382,0,50,0,-2.52356,-2.52404,0,0,0,0,0,1,45,-9.69083e-05,-3.07628e-07,-4.40326e-06,0.999858,77.0234,0,4.75094,0.00314487,3.4187,0,0,0,0,0,206.843,0,206.843,0
30.8323,1.14425,0,99.3127,206.248,0,36.676,206.843,0,100393,100,0,0,45,100,0,100,99.2896,500000,1,500000,5,0.18649,1,1,1,0.00555556,50.9204,0.188889,242.789,0,100,17.2786,206.843,99.8071,0,36.6657,0,16.3333,1,1,36.6707,0,0,0,1,1103.09,44.9867,0,16,1,0,0,96.2268,72.0625,42.9419,268697600,1,0,0.138706,1,23.8136,206.843,206.843,52.9349,206.843,44.0932,4,2.85274,82.173,0,45.8949,1,206.843,38.5048,0,0,0.116725,1.65039e-05,2.45399e-05,43.4166,36.6765,1,99.3006,50.8689,206.843,206.843,0,0.121458,-5.33551e-06,0.143411,-9.68337e-06,1.58128e-05,43.4596,46.5959,1,36.6679,0,36.6707,99.1916,98.773,13.6863,98.7563,2,0,-1,-1,0,1,237.794,0,0,0,0,0,0,5,0,0,12.4,0,0,0,0,0,206.843,0,0,6.74673,-4.51657,-4.90128e-06,0,-1,0,0.0129168,35.3507252589295,0.0129322,1,36.6714,1,1079.05551893401,0,-80.6852869704116,6,0.00854774,0.379964,0,206.843,0,6.4,3.0615,77.0585,0,44279,1,0,0,1,4,0,206.843,44.9867,206.843,1,206.843,0,-0.00996047,0,1.24722e-05,1,6,0,74,1,6,0,0,0,1,0.139772,0,0,0,0,-13.6863,0,0,0,1,99.9599,0,0,0,1,1,96.2268,206.843,0.115832,1.69423e-05,1.85686e-05,41.2626,38.9742,36.6765,36.6765,36.6702,99.7083,99.9531,1103.09,1,50.8689,0,0.116115,0.15102,2.26049e-05,44.7811,42.5195,0.825617,38.8502,36.6714,36.669,99.1525,0,99.3217,99.9278,1,32.7054,-2.00526e-06,0,0.0710373,0,32767,32767,32767,0,0,4,41278,2520.96114773266,3600,1,100,0,0,2,1.16097,2.3261,0.000102588,18.4382,0,50,0,-2.52351,-2.52391,0,0,0,0,0,1,45,-0.000102585,-2.75002e-08,-4.64788e-06,0.999855,77.0234,0,4.75057,0.00314486,3.4187,0,0,0,0,0,206.843,0,206.843,0
30.8323,1.14425,0,99.3127,206.248,0,36.6759,206.843,0,100393,100,0,0,45,100,0,100,99.2896,500000,1,500000,5,0.186471,1,1,1,0.00833333,50.9443,0.183333,242.789,0,100,17.2786,206.843,99.844,0,36.6656,0,16.35,1,1,36.6706,0,0,0,1,1102.12,44.9867,0,16,1,0,0,96.2268,72.0671,42.9419,268697600,1,0,0.138706,1,23.8136,206.843,206.843,52.9349,206.843,44.0932,4,2.85274,82.1821,0,45.8949,1,206.843,38.5048,0,0,0.116725,1.57573e-05,2.51749e-05,43.4166,36.6764,1,99.3006,50.8689,206.843,206.843,0,0.121458,-6.0663e-06,0.143411,-1.16118e-05,1.48994e-05,43.4596,46.5959,1,36.6678,0,36.6706,99.1916,98.773,13.6861,98.7563,2,0,-1,-1,0,1,237.796,0,0,0,0,0,0,5,0,0,12.4,0,0,0,0,0,206.843,0,0,6.74673,-4.51649,-8.58101e-06,0,-1,0,0.0129168,35.3507252589295,0.0129294,1,36.6713,1,1079.05829671179,0,-80.6852869704116,6,0.00800882,0.380032,0,206.843,0,6.4,3.0615,77.0586,0,44279,1,0,0,1,4,0,206.843,44.9867,206.843,1,206.843,0,-0.00996047,0,1.31215e-05,1,6,0,74,1,6,0,0,0,1,0.139772,0,0,0,0,-13.6861,0,0,0,1,99.9599,0,0,0,1,1,96.2268,206.843,0.115832,1.74807e-05,1.80628e-05,41.2626,38.9742,36.6764,36.6764,36.6701,99.7083,99.9531,1102.12,1,50.8689,0,0.116115,0.15102,2.21592e-05,44.7811,42.5195,0.825445,38.8502,36.6713,36.6689,99.1525,0,99.3217,99.9278,1,32.7054,-6.17358e-07,0,0.0710373,0,32767,32767,32767,0,0,4,41278,2520.95836995488,3600,1,100,0,0,2,1.16097,2.3261,0.000108266,18.4382,0,50,0,-2.52346,-2.52373,0,0,0,0,0,1,45,-0.000108263,2.52628e-07,-4.8925e-06,0.999853,77.0234,0,4.7502,0.00314485,3.4187,0,0,0,0,0,206.843,0,206.843,0
30.8323,1.14425,0,99.3127,206.248,0,36.6758,206.843,0,100393,100,0,0,45,100,0,100,99.2896,500000,1,500000,5,0.186453,1,1,1,0.0111111,50.9683,0.177778,242.789,0,100,17.2786,206.843,99.881,0,36.6655,0,16.3666,1,1,36.6705,0,0,0,1,1101.15,44.9867,0,16,1,0,0,96.2268,72.0717,42.9419,268697600,1,0,0.138706,1,23.8136,206.843,206.843,52.9349,206.843,44.0932,4,2.85274,82.1912,0,45.8949,1,206.843,38.5048,0,0,0.116725,1.50108e-05,2.58098e-05,43.4166,36.6763,1,99.3006,50.8689,206.843,206.843,0,0.121458,-6.79708e-06,0.143411,-1.35402e-05,1.3986e-05,43.4596,46.5959,1,36.6677,0,36.6705,99.1916,98.773,13.6858,98.7563,2,0,-1,-1,0,1,237.799,0,0,0,0,0,0,5,0,0,12.4,0,0,0,0,0,206.843,0,0,6.74673,-4.51641,-1.22607e-05,0,-1,0,0.0129168,35.3507252589295,0.0129265,1,36.6712,1,1079.06107448957,0,-80.6852869704116,6,0.00746989,0.380099,0,206.843,0,6.4,3.0615,77.0586,0,44279,1,0,0,1,4,0,206.843,44.9867,206.843,1,206.843,0,-0.00996048,0,1.37708e-05,1,6,0,74,1,6,0,0,0,1,0.139772,0,0,0,0,-13.6858,0,0,0,1,99.9599,0,0,0,1,1,96.2268,206.843,0.115832,1.8019e-05,1.7557e-05,41.2626,38.9742,36.6763,36.6763,36.67,99.7083,99.9531,1101.15,1,50.8689,0,0.116115,0.15102,2.17135e-05,44.7811,42.5195,0.825273,38.8502,36.6712,36.6688,99.1525,0,99.3217,99.9278,1,32.7053,7.70547e-07,0,0.0710373,0,32767,32767,32767,0,0,4,41278,2520.9555921771,3600,1,100,0,0,2,1.16097,2.3261,0.000113943,18.4382,0,50,0,-2.52341,-2.52359,0,0,0,0,0,1,45,-0.00011394,5.32755e-07,-5.13712e-06,0.99985,77.0234,0,4.74983,0.00314484,3.4187,0,0,0,0,0,206.843,0,206.843,0
30.8323,1.14425,0,99.3127,206.248,0,36.6757,206.843,0,100393,100,0,0,45,100,0,100,99.2896,500000,1,500000,5,0.186434,1,1,1,0.0138889,50.9922,0.172222,242.789,0,100,17.2786,206.843,99.9179,0,36.6654,0,16.3833,1,1,36.6704,0,0,0,1,1100.18,44.9867,0,16,1,0,0,96.2268,72.0762,42.9419,268697600,1,0,0.138706,1,23.8136,206.843,206.843,52.9349,206.843,44.0932,4,2.85274,82.2003,0,45.8949,1,206.843,38.5048,0,0,0.116725,1.42642e-05,2.64448e-05,43.4166,36.6762,1,99.3006,50.8689,206.843,206.843,0,0.121458,-7.52787e-06,0.143411,-1.54686e-05,1.30726e-05,43.4596,46.5959,1,36.6676,0,36.6704,99.1916,98.773,13.6855,98.7563,2,0,-1,-1,0,1,237.802,0,0,0,0,0,0,5,0,0,12.4,0,0,0,0,0,206.843,0,0,6.74673,-4.51634,-1.59405e-05,0,-1,0,0.0129169,35.3507252589295,0.0129236,1,36.6711,1,1079.06385226734,0,-80.6852869704116,6,0.00693097,0.380166,0,206.843,0,6.4,3.0615,77.0587,0,44279,1,0,0,1,4,0,206.843,44.9867,206.843,1,206.843,0,-0.00996048,0,1.442e-05,1,6,0,74,1,6,0,0,0,1,0.139772,0,0,0,0,-13.6855,0,0,0,1,99.9599,0,0,0,1,1,96.2268,206.843,0.115832,1.85573e-05,1.70512e-05,41.2626,38.9742,36.6761,36.6761,36.6699,99.7083,99.9531,1100.18,1,50.8689,0,0.116115,0.15102,2.12678e-05,44.7811,42.5195,0.825101,38.8502,36.6711,36.6687,99.1525,0,99.3217,99.9278,1,32.7053,2.15845e-06,0,0.0710373,0,32767,32767,32767,0,0,4,41278,2520.95281439932,3600,1,100,0,0,2,1.16097,2.32611,0.000119621,18.4382,0,50,0,-2.52337,-2.52361,0,0,0,0,0,1,45,-0.000119617,8.12883e-07,-5.38174e-06,0.999848,77.0235,0,4.74946,0.00314483,3.4187,0,0,0,0,0,206.843,0,206.843,0
30.8323,1.14425,0,99.3127,206.248,0,36.6756,206.843,0,100393,100,0,0,45,100,0,100,99.2896,500000,1,500000,5,0.186416,1,1,1,0.0166667,51.0162,0.166667,242.789,0,100,17.2786,206.843,99.9549,0,36.6653,0,16.4,1,1,36.6703,0,0,0,1,1099.21,44.9867,0,16,1,0,0,96.2268,72.0808,42.9419,268697600,1,0,0.138706,1,23.8136,206.843,206.843,52.9349,206.843,44.0932,4,2.85274,82.2095,0,45.8949,1,206.843,38.5048,0,0,0.116725,1.35177e-05,2.70798e-05,43.4166,36.6761,1,99.3006,50.8689,206.843,206.843,0,0.121457,-8.25866e-06,0.143411,-1.73971e-05,1.21592e-05,43.4596,46.5959,1,36.6674,0,36.6703,99.1916,98.773,13.6853,98.7563,2,0,-1,-1,0,1,237.805,0,0,0,0,0,0,5,0,0,12.4,0,0,0,0,0,206.843,0,0,6.74673,-4.51626,-1.96202e-05,0,-1,0,0.0129169,35.3507252589295,0.0129208,1,36.671,1,1079.06663004512,0,-80.6852869704116,6,0.00639204,0.380233,0,206.843,0,6.4,3.0615,77.0588,0,44279,1,0,0,1,4,0,206.843,44.9867,206.843,1,206.843,0,-0.00996049,0,1.50693e-05,1,6,0,74,1,6,0,0,0,1,0.139772,0,0,0,0,-13.6853,0,0,0,1,99.9599,0,0,0,1,1,96.2268,206.843,0.115832,1.90956e-05,1.65454e-05,41.2626,38.9742,36.676,36.676,36.6698,99.7083,99.9531,1099.21,1,50.8689,0,0.116115,0.15102,2.08221e-05,44.7811,42.5195,0.824929,38.8502,36.671,36.6686,99.1525,0,99.3217,99.9278,1,32.7053,3.54636e-06,0,0.0710373,0,32767,32767,32767,0,0,4,41279,2520.95003662155,3600,1,100,0,0,2,1.16097,2.32611,0.000125299,18.4382,0,50,0,-2.52332,-2.52379,0,0,0,0,0,1,45,-0.000125294,1.09301e-06,-5.62636e-06,0.999845,77.0235,0,4.74909,0.00314482,3.4187,0,0,0,0,0,206.843,0,206.843,0
